step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
30,4.629757584909985,6.297706418075174,-0.7301977223266485,-0.4037597983874511,5.49165749232408,6.833215270936699,0.8329762523857461,-1.2474576397462953,4.108605181414518,8.29217460174562,-1.4732911584974708,-0.2818034107195654,6.088162533903272,7.6982854630233755,-1.2174351153043343,-0.4013758910374098,3.406307354681006,5.156149325514749,1.3111865012597894,-0.7285533329236181
31,4.593247698793653,6.277518428155802,-0.7239687387784196,-0.4001934791048611,5.533306304943367,6.770842388949384,0.8569787717593305,-1.2310919481313607,4.0349406234896446,8.278084431209642,-1.4723526599318304,-0.286666434714048,6.027290778138056,7.678216668471505,-1.256815619215717,-0.4140440963980611,3.471866679743995,5.119721658868568,1.3141105660585632,-0.7232658018828501
32,4.557049261854732,6.257508754200559,-0.7160699855130799,-0.39570691830836724,5.576155243531334,6.709287791542816,0.8801629730740206,-1.2146246913468792,3.961322990493053,8.26375110947394,-1.4716069004329335,-0.29047053309789284,5.96444999717727,7.6575144636516015,-1.2921680227410541,-0.42539215689710264,3.537572208046923,5.083558368774425,1.3168456678297307,-0.7182739638313993
33,4.521245762579078,6.237723408285141,-0.7065587792324276,-0.3903320378340236,5.6201633921850345,6.648556556975472,0.9014733461091505,-1.1988935758668373,3.8877426454714064,8.249227582819046,-1.4710458942040887,-0.29329844381669057,5.899841596040217,7.636244855806746,-1.3234945771302185,-0.43542140564267295,3.60341449143841,5.047644670582855,1.3194110435253559,-0.7135506276525382
34,4.485917823617457,6.2182068063934395,-0.6954951781450089,-0.3841022620757676,5.665237059490492,6.58861187818213,0.9211110529869364,-1.1838726401371464,3.814190350761202,8.234562660628212,-1.4706426873081324,-0.2953135389160385,5.833666867183705,7.614473785524613,-1.350807547602801,-0.44413644277736125,3.6693850436146778,5.0119671392002285,1.3218237802366688,-0.7090711487578965
35,4.451143064710206,6.1990016932896514,-0.6829417701366947,-0.37705240061688294,5.711292612139839,6.529418246175273,0.9392539419433262,-1.1695306890132993,3.7406582163957953,8.21979698368241,-1.4702703358976605,-0.29716180673057596,5.766126489803566,7.592266963385745,-1.3741289573707434,-0.45154505046957566,3.735476232626511,4.976513581762334,1.3240990963754904,-0.7048131546570409
36,4.4169959762033715,6.180149073258807,-0.6689634593832258,-0.369218530039281,5.758255309237005,6.470941711724608,0.9560593393425579,-1.1558332663736026,3.6671446996009123,8.204938893345881,-1.469925867677386,-0.29886107731332895,5.697420041935028,7.569689710862266,-1.3934903130254803,-0.45765810186254136,3.801681187445286,4.941272924029482,1.3262505829499762,-0.7007562994542743
37,4.38354780323421,6.161688146756843,-0.6536272519732518,-0.3606378752245769,5.806058276204133,6.413150048405928,0.9716665415389856,-1.1427441236137104,3.593648406217043,8.189995839480215,-1.4696066054406811,-0.3004270714251936,5.627745526283754,7.5468068057691395,-1.408932312395422,-0.46248946434450894,3.8679937165927845,4.906235109056769,1.3282904111684437,-0.696882044249934
38,4.3508664406355475,6.143656252995614,-0.6370020411000691,-0.35134869045514217,5.854641603281082,6.356012842225242,0.9861990230507196,-1.1302262989922884,3.520168075945009,8.174974485908955,-1.4693101390155896,-0.30187367454945185,5.557298910663984,7.523682332551914,-1.4205045359985515,-0.466055897509771,3.9344082371512066,4.871391006844272,1.3302295115656562,-0.6931734606574286
39,4.3190163385805445,6.126088818472857,-0.6191583923687829,-0.34139014061688183,5.903951554433618,6.299501527275628,0.9997663833196915,-1.1182428979358034,3.446702568994229,8.159880802181481,-1.4690342990535539,-0.3032131728738598,5.486273683864056,7.500379537676426,-1.4253167452625426,-0.46741007228577347,4.000919712729489,4.8367323338114,1.332077728991286,-0.6896150548859976
